No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
31880,159.0,167.0,3.0,77.0,2500.0,2.0,16.0,1012.2,14.7,0.0,SE,0.9,Aotizhongxin,2016-10-19 07:00:00
31881,164.0,182.0,3.0,81.0,2600.0,2.0,16.3,1012.9,15.0,0.0,E,0.8,Aotizhongxin,2016-10-19 08:00:00
31882,197.0,197.0,3.0,88.0,2400.0,2.0,16.8,1013.2,14.8,0.0,E,1.1,Aotizhongxin,2016-10-19 09:00:00
31883,221.0,221.0,3.0,82.0,2100.0,7.0,17.4,1013.3,14.3,0.0,E,1.1,Aotizhongxin,2016-10-19 10:00:00
31884,235.0,235.0,4.0,83.0,2000.0,21.0,18.6,1012.7,14.7,0.0,ESE,1.3,Aotizhongxin,2016-10-19 11:00:00
31885,237.0,237.0,5.0,85.0,2000.0,37.0,19.4,1011.9,14.9,0.0,SSE,1.5,Aotizhongxin,2016-10-19 12:00:00
31886,242.0,242.0,7.0,81.0,2000.0,57.0,19.8,1011.1,15.0,0.0,ESE,2.0,Aotizhongxin,2016-10-19 13:00:00
31887,271.0,271.0,5.0,105.0,2200.0,43.0,20.0,1010.9,14.8,0.0,S,1.4,Aotizhongxin,2016-10-19 14:00:00
31888,304.0,304.0,5.0,131.0,2400.0,30.0,20.0,1010.7,15.0,0.0,SSE,1.1,Aotizhongxin,2016-10-19 15:00:00
31889,310.0,282.0,3.0,111.0,2200.0,43.0,19.6,1010.8,15.0,0.0,ESE,1.1,Aotizhongxin,2016-10-19 16:00:00
31890,305.0,305.0,3.0,107.0,2100.0,39.0,18.7,1010.9,15.0,0.0,E,1.1,Aotizhongxin,2016-10-19 17:00:00
31891,291.0,291.0,3.0,118.0,2200.0,22.0,17.1,1011.5,14.9,0.0,E,0.8,Aotizhongxin,2016-10-19 18:00:00
31892,279.0,279.0,2.0,124.0,2300.0,7.0,15.9,1012.3,14.6,0.0,NW,0.2,Aotizhongxin,2016-10-19 19:00:00
31893,263.0,263.0,2.0,113.0,2400.0,3.0,15.5,1013.0,14.5,0.0,NNW,0.4,Aotizhongxin,2016-10-19 20:00:00
31894,241.0,241.0,2.0,115.0,2700.0,2.0,15.2,1013.6,14.4,0.0,ENE,0.7,Aotizhongxin,2016-10-19 21:00:00
31895,229.0,237.0,3.0,122.0,2500.0,2.0,15.2,1014.3,14.6,0.0,NE,1.1,Aotizhongxin,2016-10-19 22:00:00
31896,235.0,235.0,2.0,118.0,2600.0,2.0,14.7,1014.6,14.1,0.0,E,0.8,Aotizhongxin,2016-10-19 23:00:00
31897,239.0,239.0,2.0,116.0,2400.0,2.0,15.1,1015.0,14.5,0.0,E,0.3,Aotizhongxin,2016-10-20 00:00:00
31898,228.0,230.0,2.0,123.0,2500.0,2.0,15.5,1015.2,14.9,0.0,ENE,1.1,Aotizhongxin,2016-10-20 01:00:00
31899,243.0,243.0,3.0,119.0,2400.0,2.0,15.7,1015.3,15.1,0.0,NE,0.9,Aotizhongxin,2016-10-20 02:00:00
31900,266.0,266.0,3.0,108.0,2200.0,2.0,15.8,1015.6,15.0,0.0,ENE,0.9,Aotizhongxin,2016-10-20 03:00:00
31901,254.0,254.0,3.0,108.0,2100.0,2.0,16.7,1016.0,14.9,0.0,ESE,2.5,Aotizhongxin,2016-10-20 04:00:00
31902,244.0,244.0,3.0,77.0,2000.0,12.0,16.6,1016.6,12.3,0.0,SE,4.5,Aotizhongxin,2016-10-20 05:00:00
31903,124.0,124.0,4.0,32.0,1400.0,46.0,15.9,1017.4,7.1,0.0,ESE,4.0,Aotizhongxin,2016-10-20 06:00:00
31904,55.0,55.0,5.0,35.0,1100.0,42.0,15.2,1017.5,6.2,0.0,ESE,4.1,Aotizhongxin,2016-10-20 07:00:00
31905,45.0,45.0,6.0,44.0,1000.0,29.0,15.1,1019.2,5.0,0.0,S,2.1,Aotizhongxin,2016-10-20 08:00:00
31906,43.0,56.0,8.0,43.0,1100.0,27.0,15.0,1019.9,4.7,0.0,SSE,2.0,Aotizhongxin,2016-10-20 09:00:00
31907,16.0,54.0,8.0,47.0,1100.0,21.0,14.8,1019.8,5.0,0.0,SW,1.2,Aotizhongxin,2016-10-20 10:00:00
31908,32.0,70.0,9.0,54.0,1200.0,16.0,14.7,1019.4,4.4,0.0,SSW,1.7,Aotizhongxin,2016-10-20 11:00:00
31909,30.0,89.0,8.0,52.0,1200.0,18.0,14.7,1019.0,4.9,0.0,SW,1.4,Aotizhongxin,2016-10-20 12:00:00
31910,27.0,66.0,8.0,53.0,1100.0,17.0,14.5,1017.8,4.8,0.0,S,0.9,Aotizhongxin,2016-10-20 13:00:00
31911,29.0,64.0,6.0,59.0,1200.0,10.0,14.3,1017.8,5.1,0.0,SW,1.2,Aotizhongxin,2016-10-20 14:00:00
31912,43.0,55.0,7.0,63.0,1200.0,10.0,14.2,1017.2,4.7,0.0,NW,0.1,Aotizhongxin,2016-10-20 15:00:00
31913,37.0,108.0,6.0,69.0,1100.0,5.0,14.1,1017.3,6.2,0.0,S,0.5,Aotizhongxin,2016-10-20 16:00:00
31914,35.0,74.0,4.0,67.0,1100.0,13.0,13.5,1017.4,7.3,0.0,NNE,0.6,Aotizhongxin,2016-10-20 17:00:00
31915,46.0,96.0,3.0,65.0,1100.0,13.0,11.6,1018.3,8.8,0.9,WSW,2.8,Aotizhongxin,2016-10-20 18:00:00
31916,45.0,45.0,2.0,60.0,1100.0,10.0,10.8,1018.8,8.9,1.7,WNW,2.5,Aotizhongxin,2016-10-20 19:00:00
31917,43.0,43.0,2.0,65.0,1100.0,3.0,10.9,1019.1,9.3,0.6,NNW,1.6,Aotizhongxin,2016-10-20 20:00:00
31918,44.0,44.0,2.0,62.0,1000.0,2.0,10.7,1019.0,9.1,0.4,NNE,1.8,Aotizhongxin,2016-10-20 21:00:00
31919,43.0,43.0,2.0,58.0,1000.0,2.0,10.7,1018.6,9.5,0.1,NNE,1.8,Aotizhongxin,2016-10-20 22:00:00
31920,40.0,40.0,2.0,57.0,900.0,3.0,10.8,1018.4,8.4,0.3,N,1.8,Aotizhongxin,2016-10-20 23:00:00
31921,38.0,38.0,2.0,62.0,800.0,2.0,11.0,1018.0,8.4,0.0,NNW,1.3,Aotizhongxin,2016-10-21 00:00:00
31922,39.0,39.0,2.0,57.0,700.0,5.0,11.0,1017.7,8.9,0.0,WNW,1.5,Aotizhongxin,2016-10-21 01:00:00
31923,39.0,39.0,2.0,62.33110181311018,700.0,7.0,10.8,1017.4,8.6,0.0,WNW,1.6,Aotizhongxin,2016-10-21 02:00:00
31924,39.0,39.0,2.0,53.0,700.0,10.0,10.9,1016.9,8.3,0.0,WNW,1.0,Aotizhongxin,2016-10-21 03:00:00
31925,46.0,46.0,2.0,48.0,700.0,33.94703389830509,11.0,1016.7,7.9,0.0,NW,1.7,Aotizhongxin,2016-10-21 04:00:00
31926,46.0,46.0,2.0,31.0,700.0,25.0,11.1,1016.3,8.0,0.0,NW,1.3,Aotizhongxin,2016-10-21 05:00:00
31927,47.0,47.0,2.0,21.0,600.0,41.0,11.2,1016.4,7.3,0.0,NW,1.1,Aotizhongxin,2016-10-21 06:00:00
31928,39.0,39.0,2.0,21.0,500.0,45.0,11.5,1016.6,7.4,0.0,W,0.8,Aotizhongxin,2016-10-21 07:00:00
31929,33.0,50.0,2.0,26.0,500.0,42.0,11.7,1017.1,7.0,0.0,WSW,0.9,Aotizhongxin,2016-10-21 08:00:00
31930,43.0,50.0,2.0,31.0,600.0,35.0,11.2,1016.8,7.1,0.0,E,1.2,Aotizhongxin,2016-10-21 09:00:00
31931,62.0,62.0,2.0,44.0,700.0,18.0,11.4,1016.6,7.1,0.0,ESE,1.1,Aotizhongxin,2016-10-21 10:00:00
31932,61.0,61.0,2.0,42.0,700.0,21.0,11.2,1016.0,7.3,0.0,ESE,1.1,Aotizhongxin,2016-10-21 11:00:00
31933,60.0,60.0,2.0,52.0,800.0,14.0,10.9,1015.6,7.8,0.0,SSE,1.2,Aotizhongxin,2016-10-21 12:00:00
31934,63.0,63.0,2.0,50.0,800.0,16.0,10.4,1014.3,8.2,0.0,E,0.7,Aotizhongxin,2016-10-21 13:00:00
31935,68.0,68.0,2.0,59.0,900.0,7.0,10.2,1013.2,9.0,0.1,E,1.1,Aotizhongxin,2016-10-21 14:00:00
31936,59.0,59.0,2.0,64.0,1000.0,3.0,10.1,1012.9,9.2,0.1,ESE,1.3,Aotizhongxin,2016-10-21 15:00:00
31937,51.0,51.0,2.0,65.0,900.0,2.0,10.0,1012.9,9.1,0.2,ENE,0.8,Aotizhongxin,2016-10-21 16:00:00
31938,40.0,40.0,2.0,74.0,900.0,2.0,10.2,1013.2,9.4,0.2,ENE,0.7,Aotizhongxin,2016-10-21 17:00:00
31939,38.0,38.0,2.0,77.0,900.0,2.0,10.1,1013.4,9.3,1.6,ENE,0.7,Aotizhongxin,2016-10-21 18:00:00
31940,45.0,45.0,2.0,62.0,800.0,2.0,10.4,1013.9,9.6,3.6,NNE,1.2,Aotizhongxin,2016-10-21 19:00:00
31941,50.0,50.0,2.0,61.0,800.0,2.0,10.6,1014.3,9.7,2.2,N,1.1,Aotizhongxin,2016-10-21 20:00:00
31942,33.0,33.0,2.0,52.0,800.0,4.0,10.7,1014.2,9.8,0.7,NNE,1.7,Aotizhongxin,2016-10-21 21:00:00
31943,35.0,35.0,2.0,58.0,800.0,2.0,10.8,1014.4,9.9,0.0,NNE,0.9,Aotizhongxin,2016-10-21 22:00:00
31944,39.0,39.0,2.0,62.0,900.0,2.0,11.1,1014.7,10.0,0.0,NNE,1.3,Aotizhongxin,2016-10-21 23:00:00
31945,41.0,41.0,2.0,64.0,1000.0,2.0,11.1,1014.6,10.0,0.0,NE,1.2,Aotizhongxin,2016-10-22 00:00:00
31946,42.0,42.0,2.0,62.0,900.0,2.0,11.1,1015.0,10.0,0.0,N,1.0,Aotizhongxin,2016-10-22 01:00:00
31947,38.0,38.0,2.0,57.0,900.0,2.0,11.2,1015.2,10.1,0.0,NE,1.4,Aotizhongxin,2016-10-22 02:00:00
31948,29.0,29.0,2.0,49.0,800.0,2.0,11.4,1015.7,10.3,0.0,NE,1.1,Aotizhongxin,2016-10-22 03:00:00
31949,20.0,20.0,2.0,41.0,700.0,2.0,11.9,1016.1,10.1,0.0,NE,1.5,Aotizhongxin,2016-10-22 04:00:00
31950,15.0,15.0,2.0,31.0,600.0,5.0,12.2,1016.7,10.1,0.0,ENE,1.8,Aotizhongxin,2016-10-22 05:00:00
31951,21.0,21.0,2.0,30.0,700.0,5.0,12.4,1017.8,8.3,0.0,ENE,2.3,Aotizhongxin,2016-10-22 06:00:00
31952,12.0,12.0,2.0,34.0,600.0,2.0,12.5,1018.5,6.7,0.0,NE,2.3,Aotizhongxin,2016-10-22 07:00:00
31953,15.0,15.0,2.0,30.0,500.0,6.0,12.6,1019.3,6.0,0.0,ENE,3.0,Aotizhongxin,2016-10-22 08:00:00
31954,13.0,13.0,2.0,26.0,400.0,10.0,13.0,1020.0,4.7,0.0,ENE,3.6,Aotizhongxin,2016-10-22 09:00:00
31955,3.0,6.0,2.0,17.0,400.0,22.0,13.6,1020.2,4.5,0.0,NE,3.8,Aotizhongxin,2016-10-22 10:00:00
31956,3.0,6.0,2.0,13.0,300.0,31.0,13.7,1020.1,4.0,0.0,ENE,4.0,Aotizhongxin,2016-10-22 11:00:00
31957,3.0,6.0,2.0,10.0,300.0,40.0,13.8,1019.6,4.1,0.0,ENE,3.2,Aotizhongxin,2016-10-22 12:00:00
31958,7.0,14.0,2.0,12.0,300.0,41.0,14.2,1019.7,3.6,0.0,ENE,3.2,Aotizhongxin,2016-10-22 13:00:00
31959,8.0,8.0,2.0,15.0,300.0,41.0,13.9,1019.3,3.4,0.0,ENE,3.7,Aotizhongxin,2016-10-22 14:00:00
31960,3.0,6.0,2.0,16.0,300.0,41.0,14.1,1019.0,3.8,0.0,ENE,2.5,Aotizhongxin,2016-10-22 15:00:00
31961,10.0,18.0,2.0,17.0,300.0,40.0,13.6,1018.8,3.4,0.0,ENE,3.5,Aotizhongxin,2016-10-22 16:00:00
31962,8.0,22.0,2.0,20.0,300.0,37.0,12.9,1019.3,3.5,0.0,ENE,2.6,Aotizhongxin,2016-10-22 17:00:00
31963,7.0,22.0,2.0,27.0,300.0,26.0,12.2,1019.5,2.9,0.0,E,2.5,Aotizhongxin,2016-10-22 18:00:00
31964,11.0,22.0,2.0,35.0,300.0,15.0,11.2,1020.2,3.2,0.0,E,1.9,Aotizhongxin,2016-10-22 19:00:00
31965,12.0,13.0,2.0,38.0,400.0,13.0,10.5,1020.5,2.1,0.0,E,1.8,Aotizhongxin,2016-10-22 20:00:00
31966,12.0,23.0,2.0,45.0,400.0,5.0,9.1,1021.0,3.7,0.0,E,1.0,Aotizhongxin,2016-10-22 21:00:00
31967,21.0,30.0,2.0,49.0,500.0,2.0,9.0,1021.1,4.6,0.0,SE,0.5,Aotizhongxin,2016-10-22 22:00:00
31968,20.0,29.0,2.0,47.0,500.0,2.0,10.175,1021.25,1.5,0.0,NE,1.3,Aotizhongxin,2016-10-22 23:00:00
31969,14.0,37.0,2.0,43.0,500.0,2.0,9.625,1021.5,1.5,0.0,SE,1.3,Aotizhongxin,2016-10-23 00:00:00
31970,22.0,68.0,2.0,44.0,600.0,2.0,9.36,1021.2,0.0,0.0,SE,0.8,Aotizhongxin,2016-10-23 01:00:00
31971,29.0,74.0,2.0,62.33110181311018,600.0,2.0,9.025,1021.0,1.2,0.0,SW,0.6,Aotizhongxin,2016-10-23 02:00:00
31972,25.0,25.0,2.0,42.0,600.0,2.0,8.43333333333333,1021.0,2.0,0.0,SW,1.7,Aotizhongxin,2016-10-23 03:00:00
31973,21.0,28.0,2.0,40.0,500.0,33.94703389830509,7.3,1020.4,4.8,0.0,SW,0.1,Aotizhongxin,2016-10-23 04:00:00
31974,22.0,22.0,2.0,38.0,400.0,2.0,6.9,1020.3,4.2,0.0,NE,0.9,Aotizhongxin,2016-10-23 05:00:00
31975,18.0,19.0,2.0,31.0,500.0,11.0,6.9,1020.5,3.0,0.0,N,1.0,Aotizhongxin,2016-10-23 06:00:00
31976,24.0,31.0,3.0,35.0,600.0,4.0,5.7,1020.8,3.4,0.0,N,0.6,Aotizhongxin,2016-10-23 07:00:00
31977,27.0,29.0,3.0,31.0,700.0,11.0,9.0,1021.2,1.4,0.0,NE,1.0,Aotizhongxin,2016-10-23 08:00:00
31978,26.0,45.0,2.0,26.0,600.0,20.0,9.4,1021.25,2.0,0.0,NW,1.9,Aotizhongxin,2016-10-23 09:00:00
31979,28.0,29.0,4.0,25.0,600.0,25.0,11.125,1021.0,0.4,0.0,NE,2.6,Aotizhongxin,2016-10-23 10:00:00
31980,28.0,29.0,4.0,24.0,500.0,31.0,12.32,1021.0,-0.1,0.0,NW,1.1,Aotizhongxin,2016-10-23 11:00:00
31981,21.0,21.0,4.0,23.0,500.0,38.0,13.9,1019.5,0.5,0.0,SE,1.5,Aotizhongxin,2016-10-23 12:00:00
31982,21.0,21.0,3.0,28.0,500.0,41.0,14.6,1018.2,0.1,0.0,SW,1.3,Aotizhongxin,2016-10-23 13:00:00
31983,28.0,28.0,2.0,29.0,500.0,46.0,15.6,1017.4,-1.5,0.0,SW,1.1,Aotizhongxin,2016-10-23 14:00:00
31984,30.0,48.0,2.0,33.0,500.0,47.0,15.24,1017.4,-2.3,0.0,SE,1.5,Aotizhongxin,2016-10-23 15:00:00
31985,33.0,42.0,2.0,40.0,500.0,44.0,15.5666666666667,1017.0,-0.8,0.0,SW,0.6,Aotizhongxin,2016-10-23 16:00:00
31986,21.0,56.0,2.0,50.0,600.0,30.0,14.0,1016.3,3.2,0.0,SSE,0.7,Aotizhongxin,2016-10-23 17:00:00
31987,26.0,44.0,2.0,57.0,500.0,20.0,13.325,1017.0,1.1,0.0,SW,1.8,Aotizhongxin,2016-10-23 18:00:00
31988,35.0,68.0,2.0,59.0,600.0,12.0,12.22,1017.0,2.7,0.0,SW,1.8,Aotizhongxin,2016-10-23 19:00:00
31989,33.0,69.0,2.0,60.0,500.0,7.0,11.7,1016.8,5.1,0.0,NE,0.3,Aotizhongxin,2016-10-23 20:00:00
31990,26.0,74.0,2.0,65.0,600.0,2.0,11.4,1017.25,3.5,0.0,SW,1.8,Aotizhongxin,2016-10-23 21:00:00
31991,39.0,39.0,2.0,64.0,700.0,5.0,11.6,1018.0,2.9,0.0,SW,1.1,Aotizhongxin,2016-10-23 22:00:00
31992,44.0,83.0,2.0,59.0,800.0,19.0,11.125,1017.5,2.7,0.0,SW,1.5,Aotizhongxin,2016-10-23 23:00:00
31993,47.0,98.0,2.0,72.0,800.0,7.0,10.675,1017.0,3.0,0.0,SW,0.9,Aotizhongxin,2016-10-24 00:00:00
31994,53.0,98.0,2.0,75.0,800.0,2.0,9.56,1016.8,4.2,0.0,NE,0.4,Aotizhongxin,2016-10-24 01:00:00
31995,59.0,144.0,2.0,65.0,1100.0,2.0,8.36666666666667,1016.0,4.7,0.0,NW,0.7,Aotizhongxin,2016-10-24 02:00:00
31996,57.0,96.0,2.0,51.0,1200.0,2.0,8.04,1016.0,4.8,0.0,SE,0.6,Aotizhongxin,2016-10-24 03:00:00
31997,42.0,70.0,2.0,51.0,800.0,2.0,9.1,1016.0,5.2,0.0,SW,1.0,Aotizhongxin,2016-10-24 04:00:00
31998,40.0,40.0,2.0,53.0,700.0,2.0,9.26666666666667,1016.0,5.4,0.0,SW,0.8,Aotizhongxin,2016-10-24 05:00:00
31999,22.0,22.0,2.0,48.0,500.0,2.0,9.275,1016.0,5.6,0.0,NE,0.5,Aotizhongxin,2016-10-24 06:00:00
32000,23.0,55.0,2.0,47.0,500.0,2.0,9.1,1015.5,5.7,0.0,NW,0.7,Aotizhongxin,2016-10-24 07:00:00
32001,27.0,65.0,2.0,49.0,600.0,2.0,8.3,1015.5,3.9,0.0,ENE,1.1,Aotizhongxin,2016-10-24 08:00:00
32002,38.0,90.0,2.0,55.0,800.0,2.0,9.7,1016.0,6.3,0.0,NE,0.7,Aotizhongxin,2016-10-24 09:00:00
32003,39.0,101.0,2.0,61.0,900.0,2.0,10.26,1015.0,6.4,0.0,NE,0.5,Aotizhongxin,2016-10-24 10:00:00
32004,50.0,120.0,2.0,68.0,1100.0,2.0,10.8,1014.66666666667,6.5,0.0,SW,0.9,Aotizhongxin,2016-10-24 11:00:00
32005,42.0,91.0,2.0,67.0,1000.0,2.0,10.4,1013.9,5.6,0.0,E,0.8,Aotizhongxin,2016-10-24 12:00:00
32006,59.0,148.0,2.0,76.0,1400.0,2.0,11.0,1012.5,6.9,0.0,E,1.8,Aotizhongxin,2016-10-24 13:00:00
32007,92.0,213.0,2.0,88.0,1700.0,2.0,11.8125,1012.125,6.8,0.0,SE,1.9,Aotizhongxin,2016-10-24 14:00:00
32008,106.0,218.0,3.0,89.0,1600.0,2.0,11.8,1011.3,7.3,0.0,E,1.4,Aotizhongxin,2016-10-24 15:00:00
32009,112.0,200.0,4.0,90.0,1500.0,2.0,12.1,1011.0,5.9,0.0,S,1.1,Aotizhongxin,2016-10-24 16:00:00
32010,110.0,169.0,3.0,87.0,1500.0,2.0,11.3,1010.3,8.3,0.0,SW,0.2,Aotizhongxin,2016-10-24 17:00:00
32011,106.0,168.0,3.0,85.0,1600.0,2.0,11.2,1010.4,6.7,0.0,SSW,1.4,Aotizhongxin,2016-10-24 18:00:00
32012,110.0,179.0,2.0,92.0,1700.0,2.0,10.475,1011.0,7.3,0.1,SW,1.0,Aotizhongxin,2016-10-24 19:00:00
32013,120.0,183.0,2.0,94.0,1700.0,2.0,10.6,1010.6,7.7,0.0,W,0.9,Aotizhongxin,2016-10-24 20:00:00
32014,110.0,168.0,3.0,91.0,1700.0,2.0,10.0,1011.0,7.0,0.0,SW,1.1,Aotizhongxin,2016-10-24 21:00:00
32015,105.0,152.0,3.0,88.0,1500.0,2.0,9.2,1011.0,7.0,0.0,SW,1.0,Aotizhongxin,2016-10-24 22:00:00
32016,93.0,143.0,3.0,87.0,1400.0,2.0,8.0,1011.0,6.6,0.0,SW,0.6,Aotizhongxin,2016-10-24 23:00:00
32017,89.0,121.0,2.0,79.0,1400.0,2.0,7.78,1011.0,6.6,0.0,NE,0.1,Aotizhongxin,2016-10-25 00:00:00
32018,80.0,113.0,2.0,70.0,1400.0,2.0,7.475,1010.75,6.4,0.0,NE,0.0,Aotizhongxin,2016-10-25 01:00:00
32019,72.0,106.0,2.0,62.33110181311018,1200.0,2.0,6.93333333333333,1010.66666666667,6.0,0.0,NW,0.7,Aotizhongxin,2016-10-25 02:00:00
32020,71.0,104.0,2.0,64.0,1200.0,2.0,6.7,1010.4,6.0,0.0,SE,0.8,Aotizhongxin,2016-10-25 03:00:00
32021,74.0,91.0,2.0,55.0,1200.0,33.94703389830509,6.15,1009.5,5.4,0.0,NE,0.4,Aotizhongxin,2016-10-25 04:00:00
32022,68.0,95.0,2.0,48.0,1100.0,2.0,7.3,1010.4,6.7,0.0,W,0.7,Aotizhongxin,2016-10-25 05:00:00
32023,70.0,92.0,2.0,47.0,1200.0,2.0,5.825,1010.75,5.2,0.0,NW,0.6,Aotizhongxin,2016-10-25 06:00:00
32024,66.0,95.0,2.0,45.0,1200.0,2.0,5.575,1011.0,5.0,0.0,SW,1.0,Aotizhongxin,2016-10-25 07:00:00
32025,68.0,134.0,2.0,52.0,1500.0,2.0,8.1,1011.5,7.7,0.0,E,0.6,Aotizhongxin,2016-10-25 08:00:00
32026,83.0,178.0,2.0,78.0,1700.0,2.0,8.425,1012.0,7.6,0.0,NE,1.9,Aotizhongxin,2016-10-25 09:00:00
32027,88.0,88.0,2.0,82.0,1500.0,2.0,10.5666666666667,1012.0,7.9,0.0,NE,1.2,Aotizhongxin,2016-10-25 10:00:00
32028,109.0,164.0,2.0,90.0,1500.0,3.0,14.0,1011.0,8.2,0.0,WSW,0.5,Aotizhongxin,2016-10-25 11:00:00
32029,98.0,133.0,2.0,101.0,1600.0,4.0,15.7,1010.3,8.7,0.0,SSE,1.2,Aotizhongxin,2016-10-25 12:00:00
32030,112.0,123.0,3.0,103.0,1500.0,13.0,17.1,1009.0,8.5,0.0,S,1.6,Aotizhongxin,2016-10-25 13:00:00
32031,147.0,154.0,2.0,136.0,1700.0,7.0,17.8,1008.3,9.2,0.0,S,1.3,Aotizhongxin,2016-10-25 14:00:00
32032,167.0,203.0,3.0,158.0,1700.0,5.0,17.8,1007.9,8.9,0.0,SSW,2.1,Aotizhongxin,2016-10-25 15:00:00
32033,132.0,132.0,2.0,105.0,1200.0,13.0,17.54,1008.8,9.3,0.0,SW,3.5,Aotizhongxin,2016-10-25 16:00:00
32034,110.0,110.0,2.0,89.0,1000.0,9.0,16.25,1009.0,9.0,0.0,SW,2.2,Aotizhongxin,2016-10-25 17:00:00
32035,95.0,108.0,2.0,82.0,1000.0,10.0,14.8666666666667,1010.0,9.5,0.0,SW,1.4,Aotizhongxin,2016-10-25 18:00:00
32036,115.0,130.0,2.0,95.0,1400.0,2.0,13.975,1010.75,9.8,0.0,SW,2.6,Aotizhongxin,2016-10-25 19:00:00
32037,117.0,146.0,2.0,90.0,1500.0,2.0,12.5,1011.5,9.5,0.0,W,1.0,Aotizhongxin,2016-10-25 20:00:00
32038,131.0,148.0,2.0,91.0,1600.0,2.0,12.825,1012.0,10.0,0.0,SE,0.8,Aotizhongxin,2016-10-25 21:00:00
32039,140.0,173.0,2.0,88.0,1700.0,2.0,12.15,1012.5,9.8,0.0,NE,0.7,Aotizhongxin,2016-10-25 22:00:00
32040,143.0,143.0,2.0,88.0,1700.0,2.0,10.9,1013.6,9.5,0.0,NE,0.9,Aotizhongxin,2016-10-25 23:00:00
32041,134.0,163.0,2.0,90.0,1800.0,2.0,10.25,1014.0,9.0,0.0,NE,1.2,Aotizhongxin,2016-10-26 00:00:00
32042,131.0,168.0,2.0,90.0,2000.0,2.0,10.05,1014.0,9.1,0.0,NE,1.6,Aotizhongxin,2016-10-26 01:00:00
32043,140.0,167.0,2.0,85.0,2000.0,2.0,9.86666666666667,1015.0,8.9,0.0,NE,1.7,Aotizhongxin,2016-10-26 02:00:00
32044,124.0,138.0,2.0,82.0,1700.0,2.0,10.18,1015.0,9.3,0.0,NE,1.1,Aotizhongxin,2016-10-26 03:00:00
32045,117.0,133.0,2.0,87.0,1500.0,2.0,10.15,1015.0,9.2,0.0,NE,0.9,Aotizhongxin,2016-10-26 04:00:00
32046,104.0,112.0,2.0,85.0,1400.0,2.0,11.2,1015.0,8.5,0.0,NE,2.4,Aotizhongxin,2016-10-26 05:00:00
32047,70.0,70.0,2.0,78.0,800.0,2.0,12.4666666666667,1016.0,3.7,0.0,NE,4.3,Aotizhongxin,2016-10-26 06:00:00
32048,32.0,32.0,2.0,65.0,500.0,2.0,12.45,1016.5,0.0,0.0,NE,1.8,Aotizhongxin,2016-10-26 07:00:00
32049,11.0,11.0,2.0,47.0,300.0,18.0,12.2,1019.6,-3.2,0.0,NE,2.2,Aotizhongxin,2016-10-26 08:00:00
32050,3.0,20.0,2.0,46.0,300.0,22.0,12.325,1020.25,-2.1,0.0,NE,1.8,Aotizhongxin,2016-10-26 09:00:00
32051,8.0,16.0,2.0,33.0,300.0,37.0,13.25,1021.25,-3.0,0.0,NE,2.5,Aotizhongxin,2016-10-26 10:00:00
32052,3.0,6.0,2.0,22.0,200.0,51.0,14.8,1022.0,-3.8,0.0,NE,2.8,Aotizhongxin,2016-10-26 11:00:00
32053,3.0,6.0,2.0,25.0,200.0,51.0,16.4,1021.4,-5.4,0.0,NE,1.5,Aotizhongxin,2016-10-26 12:00:00
32054,14.0,14.0,6.0,22.0,200.0,59.0,16.8,1020.4,-2.3,0.0,SSW,1.2,Aotizhongxin,2016-10-26 13:00:00
32055,8.0,67.0,7.0,27.0,300.0,60.0,17.3,1019.7,0.9,0.0,S,1.9,Aotizhongxin,2016-10-26 14:00:00
32056,34.0,69.0,10.0,35.0,600.0,61.0,16.2666666666667,1020.0,3.7,0.0,SW,4.1,Aotizhongxin,2016-10-26 15:00:00
32057,38.0,155.0,9.0,41.0,600.0,42.0,13.92,1021.0,4.5,0.0,SW,3.8,Aotizhongxin,2016-10-26 16:00:00
32058,28.0,101.0,7.0,48.0,500.0,15.0,12.2,1021.0,3.1,0.0,SW,2.0,Aotizhongxin,2016-10-26 17:00:00
32059,22.0,42.0,8.0,52.0,600.0,10.0,11.8666666666667,1022.0,2.3,0.0,SW,1.3,Aotizhongxin,2016-10-26 18:00:00
32060,23.0,89.0,8.0,62.0,800.0,5.0,11.7,1022.75,3.0,0.0,SW,1.7,Aotizhongxin,2016-10-26 19:00:00
32061,28.0,83.0,8.0,67.0,800.0,2.0,11.525,1023.25,3.3,0.0,SW,2.0,Aotizhongxin,2016-10-26 20:00:00
32062,26.0,89.0,8.0,66.0,700.0,2.0,11.525,1024.0,3.4,0.0,SW,2.2,Aotizhongxin,2016-10-26 21:00:00
32063,24.0,93.0,8.0,65.0,700.0,2.0,11.4,1024.0,3.7,0.0,SW,2.2,Aotizhongxin,2016-10-26 22:00:00
32064,26.0,72.0,7.0,55.0,800.0,10.0,11.25,1025.0,4.0,0.0,SE,1.8,Aotizhongxin,2016-10-26 23:00:00
32065,26.0,63.0,8.0,56.0,900.0,9.0,11.075,1024.75,3.8,0.0,SE,2.4,Aotizhongxin,2016-10-27 00:00:00
32066,27.0,56.0,7.0,68.0,700.0,2.0,10.46,1025.0,2.3,0.0,SE,2.2,Aotizhongxin,2016-10-27 01:00:00
32067,23.0,42.0,3.0,62.33110181311018,600.0,5.0,10.1666666666667,1025.0,1.8,0.0,SE,2.1,Aotizhongxin,2016-10-27 02:00:00
